Treatments,species,true,pred
CDanc-CS-BT-BV-CA,BV,0.2239149676666666,0.10589569
CDanc-CS-BT-BV-CA,BV,0.130973136,0.09017764
CDanc-CS-BV,BV,0.5291128079999999,0.79256713
CDanc-CS-BV-CA,BV,0.8031129956666666,0.6619651
CDanc-CS-BV-CA,BV,0.7442171213333334,0.6461894
CDanc-CS-CH-DP-BT-BU-BV-CA,BV,0.0288209636666666,0.064856626
CDanc-CS-CH-DP-BT-BU-BV-CA,BV,0.038795432,0.04339988
CDanc-CS-CH-DP-BU-BV,BV,0.1598393556666666,0.26960704
CDanc-CS-CH-DP-BU-BV,BV,0.3120725506666666,0.33588278
CDanc-CS-DP-BT-BV-CA,BV,0.068142805,0.08383571
CDanc-CS-DP-BT-BV-CA,BV,0.05197143,0.069400765
CDanc-CS-DP-BU-BV,BV,0.1930094116666666,0.45319968
CDanc-CS-DP-BU-BV,BV,0.482798196,-1.1237435e-13
CDanc-CS-DP-BV-CA,BV,0.744672381,0.68389344
CDanc-CS-DP-BV-CA,BV,0.8932105776666667,0.6899943
CDanc-DP-BT-BU-BV-CA,BV,0.028904523,0.010108933
CDanc-DP-BT-BU-BV-CA,BV,0.043914841,0.0
CDanc-DP-BV,BV,0.6386184433333333,0.8082016
CH-BU-BV-CA,BV,0.2162316126666666,0.36553538
CH-BU-BV-CA,BV,0.414616481,0.45409822
CH-DP-BT-BU-BV-CA,BV,0.0254561843333333,0.06074315
CH-DP-BT-BU-BV-CA,BV,0.0406046363333333,0.02518617
CH-DP-BV-CA,BV,0.9144954666666668,0.8112286
CH-DP-BV-CA,BV,0.931739352,0.7577059
CS-BT-BU-BV,BV,0.0560888626666666,0.08531871
CS-BT-BU-BV,BV,0.0272102723333333,0.03695832
CS-BT-BV-CA,BV,0.1170685326666666,0.13890846
CS-BT-BV-CA,BV,0.0707714806666666,0.1374453
CS-CH-BT-BU-BV-CA,BV,0.077953656,0.072179094
CS-CH-BT-BU-BV-CA,BV,0.0451852863333333,0.023624571
CS-CH-BU-BV,BV,0.1681639083333333,0.3374668
CS-CH-BU-BV,BV,0.325670478,0.5169977
CS-CH-BV-CA,BV,0.8430321833333334,0.78817147
CS-CH-BV-CA,BV,1.012612555,0.86808276
CS-CH-DP-BT-BU-BV-CA,BV,0.0228337773333333,0.0656771
CS-CH-DP-BT-BU-BV-CA,BV,0.0297728953333333,0.040951688
CS-CH-DP-BU-BV,BV,0.2177576716666666,0.27433303
CS-CH-DP-BU-BV,BV,0.506499039,0.27741873
CS-CH-DP-BU-BV-CA,BV,0.2439969246666666,0.30687872
CS-CH-DP-BU-BV-CA,BV,0.4031135736666666,0.4823548
CS-CH-DP-BV-CA,BV,0.8834214399999999,0.88529885
CS-CH-DP-BV-CA,BV,0.8408658473333334,1.0405778
CS-DP-BT-BU-BV,BV,0.0789513665,0.058519967
CS-DP-BT-BU-BV,BV,0.0427832533333333,0.026719397
CS-DP-BT-BU-BV-CA,BV,0.0286709559999999,0.061321586
CS-DP-BT-BU-BV-CA,BV,0.0294887343333333,0.029424617
CS-DP-BT-BV,BV,0.0518562405,0.061480172
CS-DP-BT-BV,BV,0.0614053553333333,0.015268363
CS-DP-BT-BV-CA,BV,0.0644002506666666,0.08873334
CS-DP-BT-BV-CA,BV,0.0407065845,0.06265791
CS-DP-BU-BV-CA,BV,0.5433888476666666,0.2484256
CS-DP-BU-BV-CA,BV,0.4299024279999999,0.40246734
DP-BT-BU-BV,BV,0.061455877,0.05980686
DP-BT-BU-BV,BV,0.0477577673333333,0.026972717
DP-BT-BU-BV-CA,BV,0.0466779566666666,0.076994516
DP-BT-BU-BV-CA,BV,0.0331867386666666,0.039813064
DP-BT-BV-CA,BV,0.0958387973333333,0.082523935
DP-BT-BV-CA,BV,0.055494804,0.051298216
CDanc-CA-CS,CS,0.0123735836666666,0.014610759
CDanc-CS,CS,0.0049803213333333,0.012285006
CDanc-CS,CS,0.020569034,0.026513437
CDanc-CS,CS,0.0259764993333333,0.042469677
CDanc-CS,CS,0.011687954625,0.031739414
CDanc-CS-BT,CS,0.0175844876666666,0.0027199546
CDanc-CS-BT-BU-BV,CS,0.0038345696666666,0.0015269975
CDanc-CS-BT-BU-BV,CS,0.004388196,4.618519e-05
CDanc-CS-BT-BU-CA,CS,0.0044768173333333,0.006256763
CDanc-CS-BT-BU-CA,CS,0.004085408,0.0014343747
CDanc-CS-BT-BV-CA,CS,0.004327793,0.0038545665
CDanc-CS-BT-BV-CA,CS,0.0043652496666666,0.00032422278
CDanc-CS-BU,CS,0.0375059653333333,0.00086402055
CDanc-CS-BV,CS,0.0270536599999999,0.03623223
CDanc-CS-BV-CA,CS,0.0146493773333333,0.014015013
CDanc-CS-BV-CA,CS,0.0099973113333333,0.0022244386
CDanc-CS-CA,CS,0.0170642329999999,0.028950758
CDanc-CS-CA,CS,0.00917668,0.011350255
CDanc-CS-CH,CS,0.035831629,0.016025452
CDanc-CS-CH-CA,CS,0.0108147796666666,0.02552783
CDanc-CS-CH-CA,CS,0.0125865546666666,0.003603068
CDanc-CS-CH-DP,CS,0.0215769826666666,0.025706671
CDanc-CS-CH-DP,CS,0.0077763606666666,0.01846198
CDanc-CS-CH-DP-BT-BU-BV-CA,CS,0.003990721,0.0025601534
CDanc-CS-CH-DP-BT-BU-BV-CA,CS,0.0039970266666666,0.00027382045
CDanc-CS-CH-DP-BU,CS,0.0065021926666666,0.007621518
CDanc-CS-CH-DP-BU,CS,0.0067930446666666,0.00043620676
CDanc-CS-CH-DP-BU-BV,CS,0.007249005,0.0023002096
CDanc-CS-CH-DP-BU-BV,CS,0.0067130316666666,2.1467682e-05
CDanc-CS-DP-BT,CS,0.006222838,0.0015722612
CDanc-CS-DP-BT,CS,0.006715382,0.004238875
CDanc-CS-DP-BT-BV-CA,CS,0.005002527,0.0033941837
CDanc-CS-DP-BT-BV-CA,CS,0.0056028123333333,0.00045985117
CDanc-CS-DP-BU,CS,0.0081739603333333,0.024952935
